year;month;day;hour;cod_unico;terminal_id;agent_name;entity;operation;service;transaction_type;channel;cant_trx;transaction_amount;ubigeo
2025;7;24;18;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;200;060901
2025;5;26;11;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;5;26;12;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Pago Cuota;CAJA TRUJILLO;Financiera;POS;1;954.1;060901
2025;5;20;17;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;2;1050;060901
2025;6;18;8;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Depositos;SCOTIABANK;Financiera;POS;4;740;060901
2025;9;1;8;218111;21811103;ZAPATERIA OZIEL;Caja Huancayo;Depositos;CAJA HUANCAYO;Financiera;POS;1;51;060901
2025;9;5;11;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Retiros;SCOTIABANK;Financiera;POS;1;40;060901
2025;7;25;14;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;5;1730;060901
2025;6;29;12;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;1000;060901
2025;8;8;18;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;FINANCIERA EFECTIVA;Recaudo;POS;1;634.6;060901
2025;8;8;18;218111;21811103;ZAPATERIA OZIEL;Financiera Confianza;Pago Cuota;FINANCIERA CONFIANZA;Financiera;POS;1;605.32;060901
2025;6;30;15;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito Cta Ahorro;BANCO DE LA NACION;Financiera;POS;1;220;060901
2025;5;10;12;218111;21811103;ZAPATERIA OZIEL;Caja Huancayo;Pago Cuota;CAJA HUANCAYO;Financiera;POS;1;101.38;060901
2025;7;10;12;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Pago Cuota;CAJA TRUJILLO;Financiera;POS;2;334.1;060901
2025;7;10;15;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Consulta Saldos;SCOTIABANK;Financiera;POS;1;0;060901
2025;9;18;17;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;30;060901
2025;9;18;10;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito Cta Ahorro;BANCO DE LA NACION;Financiera;POS;2;1030;060901
2025;9;18;17;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Retiros;CAJA TRUJILLO;Financiera;POS;1;100;060901
2025;8;14;8;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Retiros;SCOTIABANK;Financiera;POS;2;1000;060901
2025;10;17;9;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito Cta Ahorro;BANCO DE LA NACION;Financiera;POS;3;1550;060901
2025;6;16;8;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;1;55.22;060901
2025;9;12;17;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;9;12;15;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;200;060901
2025;9;23;17;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAGOEFECTIVO;Recaudo;POS;1;350;060901
2025;10;29;13;218111;21811103;ZAPATERIA OZIEL;Caja Huancayo;Retiros;CAJA HUANCAYO;Financiera;POS;1;400;060901
2025;8;11;15;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Consulta Saldos;SCOTIABANK;Financiera;POS;1;0;060901
2025;8;11;11;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Pago de Recaudo;YANBAL;Recaudo;POS;1;503.46;060901
2025;5;19;11;218111;21811103;ZAPATERIA OZIEL;Mibanco;Pago Cuota;MIBANCO;Financiera;POS;1;200;060901
2025;9;28;9;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Retiros;SCOTIABANK;Financiera;POS;1;100;060901
2025;9;28;10;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;EMP CREDITO ALTERNATIVA;Recaudo;POS;1;335.2;060901
2025;7;28;17;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;SAFETYPAY;Recaudo;POS;1;511.23;060901
2025;5;1;16;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;FINANCIERA EFECTIVA;Recaudo;POS;1;633.5;060901
2025;6;26;8;218111;21811103;ZAPATERIA OZIEL;Mibanco;Pago Cuota;MIBANCO;Financiera;POS;1;257.1;060901
2025;10;11;9;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;2;0;060901
2025;5;18;9;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Retiros;CAJA TRUJILLO;Financiera;POS;2;180;060901
2025;10;14;17;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;COOPAC NORANDINO LTDA;Recaudo;POS;1;217.8;060901
2025;10;14;18;218111;21811103;ZAPATERIA OZIEL;BANCO BCP;Pago de Recaudo;MOVISTAR RECARGAS;Recaudo;POS;1;10;060901
2025;10;26;8;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Depositos;CAJA TRUJILLO;Financiera;POS;1;200;060901
2025;7;20;12;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;7;20;12;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;200;060901
2025;10;23;8;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito Cta Ahorro;BANCO DE LA NACION;Financiera;POS;3;1030;060901
2025;10;23;10;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito Cta Ahorro;BANCO DE LA NACION;Financiera;POS;2;684.7;060901
2025;7;18;13;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;1;31.68;060901
2025;10;20;18;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Retiros;CAJA TRUJILLO;Financiera;POS;1;440;060901
2025;10;6;16;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Pago Cuota;CAJA TRUJILLO;Financiera;POS;1;457;060901
2025;8;22;8;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;1;500;060901
2025;10;16;11;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito Cta Ahorro;BANCO DE LA NACION;Financiera;POS;1;150;060901
2025;10;16;12;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;120;060901
2025;8;25;16;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Depositos;CAJA TRUJILLO;Financiera;POS;2;964;060901
2025;9;11;18;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;3;2100;060901
2025;10;10;17;218111;21811103;ZAPATERIA OZIEL;Mibanco;Retiros;MIBANCO;Financiera;POS;1;500;060901
2025;5;7;14;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Consulta Saldos;SCOTIABANK;Financiera;POS;1;0;060901
2025;5;14;9;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;5;14;9;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;1000;060901
2025;9;3;10;218111;21811103;ZAPATERIA OZIEL;Mibanco;Retiros;MIBANCO;Financiera;POS;1;500;060901
2025;7;23;15;218111;21811103;ZAPATERIA OZIEL;Credi-SantanderConsu;Pago Cuota;CREDI-SANTANDERCONSU;Financiera;POS;1;471.49;060901
2025;7;4;8;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;5;21;15;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;10;13;16;218111;21811103;ZAPATERIA OZIEL;Banbif;Pago de Recaudo;CLARO;Recaudo;POS;1;155.95;060901
2025;10;12;8;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Consulta Saldos;CAJA TRUJILLO;Financiera;POS;1;0;060901
2025;10;12;10;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Consulta Saldos;CAJA TRUJILLO;Financiera;POS;1;0;060901
2025;9;22;18;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;1;28.54;060901
2025;6;25;9;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Pago de Recaudo;AZZORTI DUPREE LIVVA;Recaudo;POS;1;443.89;060901
2025;5;12;10;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;1;48.58;060901
2025;6;19;11;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;3;2000;060901
2025;6;19;16;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Pago Cuota;CAJA TRUJILLO;Financiera;POS;1;953.93;060901
2025;6;27;18;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito Cta Ahorro;BANCO DE LA NACION;Financiera;POS;2;335;060901
2025;9;15;18;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;FINANCIERA EFECTIVA;Recaudo;POS;1;594.3;060901
2025;9;15;15;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;1;67.42;060901
2025;9;30;19;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Retiros;SCOTIABANK;Financiera;POS;1;120;060901
2025;6;14;12;218111;21811103;ZAPATERIA OZIEL;Mibanco;Retiros;MIBANCO;Financiera;POS;1;500;060901
2025;8;5;10;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Retiros;SCOTIABANK;Financiera;POS;1;150;060901
2025;8;5;17;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;EMP CREDITO ALTERNATIVA;Recaudo;POS;1;880.5;060901
2025;6;4;16;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Retiros;CAJA TRUJILLO;Financiera;POS;2;1000;060901
2025;5;22;18;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;5;22;18;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Retiros;CAJA TRUJILLO;Financiera;POS;2;700;060901
2025;8;23;11;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Pago Cuota;CAJA TRUJILLO;Financiera;POS;1;235.5;060901
2025;7;21;9;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;3;1100;060901
2025;7;21;18;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Pago de Recaudo;UTP-UNIV.TECNOLOGICA;Recaudo;POS;1;503.5;060901
2025;7;21;12;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Pago de Recaudo;NATURA COSMETICOS S.;Recaudo;POS;1;463.8;060901
2025;7;21;17;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito Cta Ahorro;BANCO DE LA NACION;Financiera;POS;1;230;060901
2025;7;16;11;218111;21811103;ZAPATERIA OZIEL;BANCO BCP;Pago de Recaudo;MOVISTAR RECARGAS;Recaudo;POS;1;10;060901
2025;10;2;17;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;1;150;060901
2025;9;2;18;218111;21811103;ZAPATERIA OZIEL;Mibanco;Pago Cuota;MIBANCO;Financiera;POS;2;592.1;060901
2025;6;21;13;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;9;27;15;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito Cta Ahorro;BANCO DE LA NACION;Financiera;POS;2;1500;060901
2025;9;8;15;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Retiros;SCOTIABANK;Financiera;POS;2;1000;060901
2025;5;6;8;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;5;6;14;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;3;900;060901
2025;6;10;9;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;1;55.26;060901
2025;5;20;16;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Pago Cuota;CAJA TRUJILLO;Financiera;POS;1;545.68;060901
2025;8;1;17;218111;21811103;ZAPATERIA OZIEL;Mibanco;Pago Cuota;MIBANCO;Financiera;POS;1;233.35;060901
2025;5;31;10;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;MONNET PAGOS;Recaudo;POS;1;488;060901
2025;5;5;13;218111;21811103;ZAPATERIA OZIEL;Banbif;Pago de Recaudo;CLARO;Recaudo;POS;1;73.85;060901
2025;8;3;9;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;200;060901
2025;6;18;8;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Depositos;CAJA TRUJILLO;Financiera;POS;1;200;060901
2025;9;1;9;218111;21811103;ZAPATERIA OZIEL;Mibanco;Pago Cuota;MIBANCO;Financiera;POS;1;104;060901
2025;9;5;11;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Retiros;CAJA TRUJILLO;Financiera;POS;1;290;060901
2025;6;29;11;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito Cta Ahorro;BANCO DE LA NACION;Financiera;POS;3;600;060901
2025;6;29;9;218111;21811103;ZAPATERIA OZIEL;Mibanco;Retiros;MIBANCO;Financiera;POS;1;50;060901
2025;5;16;17;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;2;0;060901
2025;8;8;14;218111;21811103;ZAPATERIA OZIEL;Compartamos Banco;Pago Cuota;COMPARTAMOS BANCO;Financiera;POS;1;125.8;060901
2025;5;10;13;218111;21811103;ZAPATERIA OZIEL;Banco Pichincha;Pago Cuota;BANCO PICHINCHA;Financiera;POS;1;565.3;060901
2025;9;19;12;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;4;2600;060901
2025;8;21;17;218111;21811103;ZAPATERIA OZIEL;Santander Consumer;Pago Cuota;SANTANDER CONSUMER;Financiera;POS;1;365.1;060901
2025;7;10;17;218111;21811103;ZAPATERIA OZIEL;Mibanco;Retiros;MIBANCO;Financiera;POS;1;50;060901
2025;6;23;19;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;4;2200;060901
2025;6;23;19;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;8;14;8;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Depositos;SCOTIABANK;Financiera;POS;1;450;060901
2025;10;17;10;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;2;600;060901
2025;7;29;10;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;UNIV SENOR DE SIPAN SAC;Recaudo;POS;1;320;060901
2025;7;29;14;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Retiros;CAJA TRUJILLO;Financiera;POS;1;500;060901
2025;9;12;15;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;6;12;8;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Depositos;SCOTIABANK;Financiera;POS;1;100;060901
2025;7;9;8;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;7;9;10;218111;21811103;ZAPATERIA OZIEL;Compartamos Banco;Pago Cuota;COMPARTAMOS BANCO;Financiera;POS;1;448.8;060901
2025;7;9;8;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Retiros;SCOTIABANK;Financiera;POS;2;1000;060901
2025;8;15;15;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Consulta Saldos;SCOTIABANK;Financiera;POS;1;0;060901
2025;5;13;11;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Retiros;CAJA TRUJILLO;Financiera;POS;2;700;060901
2025;7;3;9;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Consulta Saldos;CAJA TRUJILLO;Financiera;POS;1;0;060901
2025;8;11;9;218111;21811103;ZAPATERIA OZIEL;Mibanco;Pago Cuota;MIBANCO;Financiera;POS;1;337.9;060901
2025;8;11;10;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito Cta Ahorro;BANCO DE LA NACION;Financiera;POS;1;500;060901
2025;5;19;15;218111;21811103;ZAPATERIA OZIEL;Compartamos Banco;Pago Cuota;COMPARTAMOS BANCO;Financiera;POS;1;287.8;060901
2025;6;8;12;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Retiros;CAJA TRUJILLO;Financiera;POS;2;300;060901
2025;7;28;16;218111;21811103;ZAPATERIA OZIEL;BANCO BCP;Pago de Recaudo;DUPREE;Recaudo;POS;1;371.31;060901
2025;5;1;12;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Depositos;CAJA TRUJILLO;Financiera;POS;1;350;060901
2025;7;22;8;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Consulta Saldos;CAJA TRUJILLO;Financiera;POS;1;0;060901
2025;6;22;10;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Depositos;SCOTIABANK;Financiera;POS;2;850;060901
2025;6;22;10;218111;21811103;ZAPATERIA OZIEL;Compartamos Banco;Pago Cuota;COMPARTAMOS BANCO;Financiera;POS;1;267.4;060901
2025;8;12;16;218111;21811103;ZAPATERIA OZIEL;Santander Consumer;Pago Cuota;SANTANDER CONSUMER;Financiera;POS;1;319.4;060901
2025;8;12;16;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Consulta Saldos;CAJA TRUJILLO;Financiera;POS;1;0;060901
2025;10;20;15;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;1;54.86;060901
2025;9;10;9;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Retiros;SCOTIABANK;Financiera;POS;2;1000;060901
2025;8;22;10;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;4;3500;060901
2025;8;22;17;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Pago Cuota;CAJA TRUJILLO;Financiera;POS;1;278.6;060901
2025;8;22;10;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;7;31;17;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Retiros;SCOTIABANK;Financiera;POS;5;1690;060901
2025;7;31;11;218111;21811103;ZAPATERIA OZIEL;Compartamos Banco;Pago Cuota;COMPARTAMOS BANCO;Financiera;POS;1;520;060901
2025;7;31;17;218111;21811103;ZAPATERIA OZIEL;Mibanco;Retiros;MIBANCO;Financiera;POS;1;200;060901
2025;5;28;10;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;1;160;060901
2025;10;16;10;218111;21811103;ZAPATERIA OZIEL;Mibanco;Pago Cuota;MIBANCO;Financiera;POS;1;475.4;060901
2025;10;10;11;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;2;2000;060901
2025;8;16;11;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Retiros;CAJA TRUJILLO;Financiera;POS;3;1150;060901
2025;8;16;10;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;2;63.83;060901
2025;8;16;11;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;1;330;060901
2025;8;28;15;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;560;060901
2025;8;28;15;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;1;250;060901
2025;8;7;9;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Pago Cuota;CAJA TRUJILLO;Financiera;POS;2;450.15;060901
2025;8;7;16;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Pago Cuota;CAJA TRUJILLO;Financiera;POS;1;653.6;060901
2025;7;23;15;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;1000;060901
2025;8;26;16;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Depositos;SCOTIABANK;Financiera;POS;2;600;060901
2025;8;26;16;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Retiros;SCOTIABANK;Financiera;POS;2;1000;060901
2025;8;26;18;218111;21811103;ZAPATERIA OZIEL;Compartamos Banco;Pago Cuota;COMPARTAMOS BANCO;Financiera;POS;1;428;060901
2025;9;22;9;218111;21811103;ZAPATERIA OZIEL;Mibanco;Pago Cuota;MIBANCO;Financiera;POS;1;797.4;060901
2025;9;22;11;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;600;060901
2025;6;25;16;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Retiros;SCOTIABANK;Financiera;POS;1;100;060901
2025;7;12;13;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;1;79.15;060901
2025;9;30;14;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Consulta Saldos;CAJA TRUJILLO;Financiera;POS;1;0;060901
2025;7;17;10;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Depositos;SCOTIABANK;Financiera;POS;3;1500;060901
2025;9;13;10;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Consulta Saldos;CAJA TRUJILLO;Financiera;POS;1;0;060901
2025;9;13;15;218111;21811103;ZAPATERIA OZIEL;Compartamos Banco;Pago Cuota;COMPARTAMOS BANCO;Financiera;POS;1;343.82;060901
2025;8;5;10;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Retiros;CAJA TRUJILLO;Financiera;POS;2;850;060901
2025;8;4;15;218111;21811103;ZAPATERIA OZIEL;Banco Pichincha;Pago Cuota;BANCO PICHINCHA;Financiera;POS;1;560.8;060901
2025;8;4;9;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Consulta Saldos;SCOTIABANK;Financiera;POS;1;0;060901
2025;8;4;12;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;2;2000;060901
2025;6;4;10;218111;21811103;ZAPATERIA OZIEL;Mibanco;Pago Cuota;MIBANCO;Financiera;POS;2;1284.1;060901
2025;5;22;18;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito tarjeta;BANCO DE LA NACION;Financiera;POS;1;1000;060901
2025;8;23;11;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;EMP CREDITO ALTERNATIVA;Recaudo;POS;1;226.3;060901
2025;7;21;10;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Pago Cuota;CAJA TRUJILLO;Financiera;POS;1;211.1;060901
2025;6;21;11;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;200;060901
2025;9;27;9;218111;21811103;ZAPATERIA OZIEL;Banbif;Pago de Recaudo;CALIDDA;Recaudo;POS;1;50.5;060901
2025;9;8;17;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Depositos;CAJA TRUJILLO;Financiera;POS;1;200;060901
2025;5;26;17;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Consulta Saldos;SCOTIABANK;Financiera;POS;1;0;060901
2025;8;9;10;218111;21811103;ZAPATERIA OZIEL;Mibanco;Pago Cuota;MIBANCO;Financiera;POS;1;246.1;060901
2025;5;20;16;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;1;46.7;060901
2025;5;30;11;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;FINANCIERA EFECTIVA;Recaudo;POS;1;450.7;060901
2025;8;1;10;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Retiros;CAJA TRUJILLO;Financiera;POS;2;1000;060901
2025;10;18;12;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito Cta Ahorro;BANCO DE LA NACION;Financiera;POS;1;200;060901
2025;5;5;18;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;3;1790;060901
2025;9;1;12;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;1;69.12;060901
2025;9;1;18;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Pago Cuota;CAJA TRUJILLO;Financiera;POS;1;582.8;060901
2025;8;30;10;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Pago Cuota;CAJA TRUJILLO;Financiera;POS;1;340.32;060901
2025;5;16;15;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;1;450;060901
2025;5;16;17;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Depositos;CAJA TRUJILLO;Financiera;POS;1;200;060901
2025;6;30;18;218111;21811103;ZAPATERIA OZIEL;Banbif;Pago de Recaudo;CLARO RECARGAS;Recaudo;POS;1;10;060901
2025;10;15;16;218111;21811103;ZAPATERIA OZIEL;Compartamos Banco;Pago Cuota;COMPARTAMOS BANCO;Financiera;POS;1;451.8;060901
2025;9;24;10;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;1;1000;060901
2025;6;23;18;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito Cta Ahorro;BANCO DE LA NACION;Financiera;POS;1;65;060901
2025;8;14;15;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Pago Cuota;CAJA TRUJILLO;Financiera;POS;1;594.7;060901
